timestamp,open,high,low,close,volume
2024-07-21T00:00:00,67171.33,67188.02,67158.79,67188.01,22.68746
2024-07-21T00:05:00,67188.01,67220.52,67174.03,67174.03,21.64698
2024-07-21T00:10:00,67174.04,67174.04,67148.32,67150.0,17.15049
2024-07-21T00:15:00,67150.01,67191.94,67150.0,67189.66,19.66713
2024-07-21T00:20:00,67189.65,67195.0,67155.97,67155.98,37.38155
2024-07-21T00:25:00,67155.97,67155.97,67127.52,67136.0,53.39565
2024-07-21T00:30:00,67135.99,67136.0,67031.06,67066.99,64.56774
2024-07-21T00:35:00,67066.98,67066.99,67039.62,67055.99,17.29905
2024-07-21T00:40:00,67055.98,67131.52,67055.98,67079.89,32.3661
2024-07-21T00:45:00,67079.89,67097.47,67079.88,67088.01,9.21181
2024-07-21T00:50:00,67088.0,67088.01,67038.4,67038.41,31.51387
2024-07-21T00:55:00,67038.4,67054.95,67001.0,67040.01,50.50818
2024-07-21T01:00:00,67040.0,67067.32,66948.9,66950.1,70.22711
2024-07-21T01:05:00,66950.1,66966.0,66890.0,66904.63,47.4265
2024-07-21T01:10:00,66904.63,67027.55,66894.55,66973.01,46.28246
2024-07-21T01:15:00,66973.01,67071.56,66969.01,67066.0,29.85137
2024-07-21T01:20:00,67065.99,67090.0,67035.45,67064.0,22.35415
2024-07-21T01:25:00,67064.0,67064.01,67009.75,67036.0,23.37889
2024-07-21T01:30:00,67036.0,67100.0,67036.0,67072.0,17.07159
2024-07-21T01:35:00,67072.0,67098.0,67057.79,67075.0,17.32903
2024-07-21T01:40:00,67074.99,67075.0,67058.54,67064.01,9.2547
2024-07-21T01:45:00,67064.01,67086.0,67060.0,67060.0,17.71334
2024-07-21T01:50:00,67060.0,67076.0,67018.81,67075.99,28.8871
2024-07-21T01:55:00,67076.0,67077.38,67039.61,67046.0,24.59783
2024-07-21T02:00:00,67046.0,67093.42,67035.5,67035.51,48.0139
2024-07-21T02:05:00,67035.51,67056.0,66982.21,66982.21,57.23473
2024-07-21T02:10:00,66982.21,67022.0,66922.2,67022.0,60.78261
2024-07-21T02:15:00,67022.0,67022.0,66660.0,66748.0,217.78394
2024-07-21T02:20:00,66747.99,66820.31,66708.14,66772.11,88.01531
2024-07-21T02:25:00,66772.1,66819.98,66718.0,66799.99,34.14578
2024-07-21T02:30:00,66800.0,66806.99,66695.85,66709.76,75.58686
2024-07-21T02:35:00,66709.75,66712.48,66611.09,66712.48,71.7006
2024-07-21T02:40:00,66712.48,66787.46,66712.48,66787.19,30.53895
2024-07-21T02:45:00,66787.18,66787.19,66700.0,66706.0,24.79294
2024-07-21T02:50:00,66706.0,66750.0,66697.21,66734.02,25.05979
2024-07-21T02:55:00,66734.02,66734.02,66702.0,66721.99,17.63377
2024-07-21T03:00:00,66721.99,66746.59,66592.1,66745.99,108.33668
2024-07-21T03:05:00,66745.99,66769.38,66683.34,66725.62,28.08471
2024-07-21T03:10:00,66725.61,66755.45,66710.0,66755.44,21.29361
2024-07-21T03:15:00,66755.45,66820.0,66755.44,66802.0,36.94973
2024-07-21T03:20:00,66802.0,66808.01,66647.65,66692.0,80.42012
2024-07-21T03:25:00,66692.0,66692.01,66652.49,66668.01,18.15798
2024-07-21T03:30:00,66668.01,66699.89,66654.0,66692.78,42.07696
2024-07-21T03:35:00,66692.79,66711.92,66686.0,66711.92,20.98091
2024-07-21T03:40:00,66711.92,66743.73,66706.0,66706.0,24.66465
2024-07-21T03:45:00,66706.0,66751.14,66694.0,66751.13,33.06109
2024-07-21T03:50:00,66751.14,66751.15,66738.0,66740.64,19.50172
2024-07-21T03:55:00,66740.63,66740.64,66670.0,66701.99,41.44289
2024-07-21T04:00:00,66702.0,66771.11,66680.0,66771.11,27.23386
2024-07-21T04:05:00,66771.1,66849.0,66771.1,66836.08,70.23311
2024-07-21T04:10:00,66836.08,66886.01,66798.0,66865.01,38.51334
2024-07-21T04:15:00,66865.0,66892.0,66815.0,66815.0,27.04227
2024-07-21T04:20:00,66815.01,66822.0,66805.0,66814.99,17.2414
2024-07-21T04:25:00,66814.98,66822.0,66800.0,66800.01,20.407
2024-07-21T04:30:00,66800.01,66800.01,66722.0,66722.01,45.13798
2024-07-21T04:35:00,66722.0,66798.01,66722.0,66792.0,28.96841
2024-07-21T04:40:00,66791.99,66822.0,66778.42,66821.99,20.02567
2024-07-21T04:45:00,66821.99,66885.75,66821.99,66834.01,38.64748
2024-07-21T04:50:00,66834.01,66850.01,66800.33,66804.37,23.22781
2024-07-21T04:55:00,66804.36,66844.0,66796.0,66796.01,31.18189
2024-07-21T05:00:00,66796.0,66832.01,66756.82,66820.0,26.75392
2024-07-21T05:05:00,66820.0,66864.14,66810.0,66852.01,13.83056
2024-07-21T05:10:00,66852.01,66922.0,66852.0,66898.0,30.99797
2024-07-21T05:15:00,66898.0,66956.59,66880.0,66920.01,57.35206
2024-07-21T05:20:00,66920.01,66920.01,66875.0,66875.01,28.64348
2024-07-21T05:25:00,66875.01,66896.0,66870.08,66870.09,14.27442
2024-07-21T05:30:00,66870.08,66870.09,66842.47,66865.27,19.66541
2024-07-21T05:35:00,66865.27,66936.0,66865.27,66923.02,55.4406
2024-07-21T05:40:00,66923.03,66976.01,66912.0,66944.04,38.70711
2024-07-21T05:45:00,66944.03,66978.0,66928.06,66978.0,20.84042
2024-07-21T05:50:00,66978.0,67017.08,66977.99,66997.99,54.4695
2024-07-21T05:55:00,66997.99,66997.99,66972.77,66976.0,24.34457
2024-07-21T06:00:00,66976.0,66984.0,66950.0,66965.99,20.28064
2024-07-21T06:05:00,66966.0,67062.77,66965.99,67018.01,43.26929
2024-07-21T06:10:00,67018.0,67028.0,66987.75,66991.99,18.43552
2024-07-21T06:15:00,66991.99,66991.99,66904.0,66904.01,47.1034
2024-07-21T06:20:00,66904.0,66944.0,66900.0,66924.0,35.37372
2024-07-21T06:25:00,66924.0,66954.01,66900.01,66917.58,27.39504
2024-07-21T06:30:00,66917.58,66917.59,66893.44,66912.01,14.27236
2024-07-21T06:35:00,66912.0,66928.42,66894.2,66894.2,21.75116
2024-07-21T06:40:00,66894.2,66906.0,66884.0,66900.01,14.56352
2024-07-21T06:45:00,66900.0,66900.0,66836.75,66852.99,27.82245
2024-07-21T06:50:00,66852.99,66909.2,66852.98,66900.01,13.45036
2024-07-21T06:55:00,66900.01,66900.01,66798.86,66798.87,35.84234
2024-07-21T07:00:00,66798.86,66837.69,66788.0,66837.34,28.20578
2024-07-21T07:05:00,66837.34,66840.0,66812.0,66818.01,10.08906
2024-07-21T07:10:00,66818.01,66853.48,66818.0,66849.98,23.97294
2024-07-21T07:15:00,66849.98,66867.13,66840.0,66859.22,32.85326
2024-07-21T07:20:00,66859.22,66864.0,66812.0,66812.01,16.65761
2024-07-21T07:25:00,66812.01,66812.01,66760.0,66777.22,27.15075
2024-07-21T07:30:00,66777.22,66812.0,66754.0,66796.01,29.23334
2024-07-21T07:35:00,66796.0,66832.08,66796.0,66832.08,8.00488
2024-07-21T07:40:00,66832.07,66832.08,66792.08,66806.0,16.9298
2024-07-21T07:45:00,66806.0,66831.83,66788.0,66824.0,19.02173
2024-07-21T07:50:00,66824.01,66851.14,66824.0,66848.01,10.55968
2024-07-21T07:55:00,66848.0,66879.99,66837.36,66879.99,20.4022
2024-07-21T08:00:00,66879.99,66954.99,66862.01,66952.68,54.66756
2024-07-21T08:05:00,66952.67,66962.5,66919.7,66962.5,31.37922
2024-07-21T08:10:00,66962.49,66968.93,66938.0,66968.93,14.31011
2024-07-21T08:15:00,66968.93,66987.13,66906.0,66918.0,40.59665
2024-07-21T08:20:00,66917.99,66952.81,66910.0,66940.01,22.76362
2024-07-21T08:25:00,66940.0,66950.0,66930.0,66950.0,10.00302
2024-07-21T08:30:00,66949.99,66975.99,66944.0,66952.0,13.68301
2024-07-21T08:35:00,66952.01,66952.01,66904.0,66904.01,19.67186
2024-07-21T08:40:00,66904.0,66904.0,66852.0,66852.01,26.1023
2024-07-21T08:45:00,66852.0,66870.69,66840.0,66862.5,17.80941
2024-07-21T08:50:00,66862.49,66887.5,66862.49,66878.01,9.69843
2024-07-21T08:55:00,66878.0,66936.32,66878.0,66928.02,20.15647
2024-07-21T09:00:00,66928.02,66960.0,66928.01,66960.0,24.93589
2024-07-21T09:05:00,66959.99,66961.91,66944.0,66961.91,20.81109
2024-07-21T09:10:00,66961.91,66961.91,66936.32,66954.01,11.80193
2024-07-21T09:15:00,66954.0,66954.01,66890.0,66890.01,18.27082
2024-07-21T09:20:00,66890.01,66916.0,66882.01,66882.02,36.92387
2024-07-21T09:25:00,66882.02,66882.02,66850.0,66878.01,23.2443
2024-07-21T09:30:00,66878.0,66878.01,66706.04,66715.92,64.05696
2024-07-21T09:35:00,66715.92,66758.0,66616.0,66629.19,84.63935
2024-07-21T09:40:00,66629.2,66723.3,66622.18,66723.29,85.5758
2024-07-21T09:45:00,66723.3,66723.3,66666.98,66716.0,22.57069
2024-07-21T09:50:00,66715.99,66766.01,66698.0,66766.01,43.04062
2024-07-21T09:55:00,66766.0,66789.4,66751.23,66760.01,39.84883
2024-07-21T10:00:00,66760.01,66812.5,66732.0,66732.0,54.19039
2024-07-21T10:05:00,66732.01,66812.0,66682.0,66811.99,47.16108
2024-07-21T10:10:00,66812.0,67026.0,66811.99,66950.01,86.07145
2024-07-21T10:15:00,66950.0,67148.72,66950.0,67050.01,155.8805
2024-07-21T10:20:00,67050.0,67160.68,67050.0,67132.01,86.48676
2024-07-21T10:25:00,67132.0,67182.01,67060.0,67108.0,79.0677
2024-07-21T10:30:00,67108.01,67110.01,67033.25,67086.01,53.47065
2024-07-21T10:35:00,67086.01,67344.17,67086.0,67266.0,172.98167
2024-07-21T10:40:00,67266.01,67379.91,67264.0,67375.93,105.90783
2024-07-21T10:45:00,67375.92,67392.68,67239.99,67350.0,103.6227
2024-07-21T10:50:00,67349.99,67388.0,67280.0,67327.99,97.72272
2024-07-21T10:55:00,67328.0,67350.0,67280.0,67290.76,66.81736
2024-07-21T11:00:00,67290.75,67392.0,67290.75,67333.92,67.58769
2024-07-21T11:05:00,67333.93,67370.0,67116.0,67150.01,106.35394
2024-07-21T11:10:00,67150.01,67225.56,67119.04,67138.01,50.10391
2024-07-21T11:15:00,67138.01,67171.55,67056.0,67096.0,46.77728
2024-07-21T11:20:00,67096.0,67212.01,67068.0,67170.68,77.17716
2024-07-21T11:25:00,67170.68,67220.01,67170.68,67220.0,39.93476
2024-07-21T11:30:00,67220.01,67499.99,67220.0,67416.0,214.75716
2024-07-21T11:35:00,67416.0,67433.84,67334.0,67346.0,63.95265
2024-07-21T11:40:00,67345.99,67366.01,67210.0,67212.0,54.45168
2024-07-21T11:45:00,67212.0,67222.0,66971.48,67072.78,97.60896
2024-07-21T11:50:00,67072.78,67136.01,67072.78,67118.0,28.42886
2024-07-21T11:55:00,67118.0,67174.0,67066.0,67164.0,52.99535
2024-07-21T12:00:00,67164.0,67183.99,67134.0,67172.01,42.68662
2024-07-21T12:05:00,67172.01,67216.01,67098.0,67112.01,41.84644
2024-07-21T12:10:00,67112.01,67244.01,67112.01,67204.01,51.55898
2024-07-21T12:15:00,67204.01,67212.01,67018.18,67029.99,53.51993
2024-07-21T12:20:00,67029.99,67048.0,66952.21,67047.99,106.1158
2024-07-21T12:25:00,67047.99,67072.0,66998.0,67064.0,64.68029
2024-07-21T12:30:00,67063.99,67066.01,66973.01,66973.02,47.78998
2024-07-21T12:35:00,66973.02,67059.19,66973.01,67046.01,34.26254
2024-07-21T12:40:00,67046.0,67082.0,67034.0,67054.0,28.27923
2024-07-21T12:45:00,67054.01,67466.67,67031.0,67388.0,285.12824
2024-07-21T12:50:00,67388.0,67588.0,67366.0,67574.01,262.31455
2024-07-21T12:55:00,67574.01,67590.0,67462.0,67554.0,192.28785
2024-07-21T13:00:00,67553.99,67713.0,67411.76,67413.99,394.25339
2024-07-21T13:05:00,67414.0,67521.21,67344.57,67515.18,119.61355
2024-07-21T13:10:00,67515.18,67515.18,67450.49,67497.66,51.97094
2024-07-21T13:15:00,67497.67,67500.0,67294.0,67342.0,68.18942
2024-07-21T13:20:00,67342.0,67406.5,67338.0,67388.01,47.63518
2024-07-21T13:25:00,67388.01,67388.01,67300.0,67344.01,46.44609
2024-07-21T13:30:00,67344.01,67380.0,67300.0,67354.0,56.67884
2024-07-21T13:35:00,67354.0,67394.01,67326.0,67394.0,92.22265
2024-07-21T13:40:00,67394.0,67438.0,67378.0,67378.01,32.71045
2024-07-21T13:45:00,67378.01,67378.01,67145.0,67160.0,119.94785
2024-07-21T13:50:00,67160.0,67164.01,66484.55,66679.0,729.91424
2024-07-21T13:55:00,66679.01,66798.01,66591.99,66648.01,230.94395
2024-07-21T14:00:00,66648.01,66757.0,66408.38,66442.0,540.0166
2024-07-21T14:05:00,66442.0,66532.62,66033.0,66044.0,676.75283
2024-07-21T14:10:00,66044.0,66304.0,65777.0,66276.01,947.2359
2024-07-21T14:15:00,66276.0,66511.3,66250.0,66483.65,629.62621
2024-07-21T14:20:00,66483.66,66772.01,66389.08,66768.94,407.54613
2024-07-21T14:25:00,66768.94,67084.89,66687.99,66970.01,279.91191
2024-07-21T14:30:00,66970.0,67336.01,66900.0,67196.01,387.72142
2024-07-21T14:35:00,67196.02,67196.02,66900.0,66986.61,266.9745
2024-07-21T14:40:00,66986.6,67113.66,66900.0,66931.29,243.62042
2024-07-21T14:45:00,66931.29,67026.01,66790.9,66829.01,206.78256
2024-07-21T14:50:00,66829.0,66986.01,66812.42,66942.01,141.11713
2024-07-21T14:55:00,66942.01,66942.01,66862.0,66864.42,30.71658
2024-07-21T15:00:00,66864.43,66869.7,66782.6,66839.93,60.03952
2024-07-21T15:05:00,66839.93,67046.02,66839.93,67012.95,81.99258
2024-07-21T15:10:00,67012.95,67040.0,66878.0,66964.0,56.00861
2024-07-21T15:15:00,66964.01,66982.01,66912.0,66982.01,30.3179
2024-07-21T15:20:00,66982.01,67157.07,66955.86,67146.0,61.45339
2024-07-21T15:25:00,67146.0,67405.18,67060.0,67317.81,180.20249
2024-07-21T15:30:00,67317.8,67712.99,67308.91,67456.01,532.89928
2024-07-21T15:35:00,67456.0,67532.01,67275.0,67288.0,130.80881
2024-07-21T15:40:00,67288.0,67322.01,67212.0,67309.99,55.03277
2024-07-21T15:45:00,67309.98,67413.28,67244.0,67379.99,69.70379
2024-07-21T15:50:00,67379.99,67424.01,67254.0,67340.01,55.87587
2024-07-21T15:55:00,67340.01,67426.01,67314.85,67422.02,38.19487
2024-07-21T16:00:00,67422.03,67464.01,67274.69,67298.01,69.51628
2024-07-21T16:05:00,67298.0,67402.01,67275.81,67382.0,32.20816
2024-07-21T16:10:00,67382.01,67562.0,67368.0,67450.37,64.82193
