timestamp,open,high,low,close,volume
2024-11-12T00:00:00,218.73,219.66,218.5,219.5,7156.24773089
2024-11-12T00:15:00,219.53,220.44,219.04,219.21,9582.45883197
2024-11-12T00:30:00,219.23,219.3,217.01,217.38,15108.93681468
2024-11-12T00:45:00,217.38,218.11,216.4,218.04,11937.64819342
2024-11-12T01:00:00,218.02,219.61,217.64,219.08,9991.94725905
2024-11-12T01:15:00,219.07,219.11,218.0,218.45,8191.7160051
2024-11-12T01:30:00,218.45,220.13,218.02,220.11,9407.21845627
2024-11-12T01:45:00,220.11,221.3,219.56,220.14,14524.26464439
2024-11-12T02:00:00,220.14,220.36,218.88,220.33,8447.83714408
2024-11-12T02:15:00,220.35,220.84,219.73,220.23,7395.1478718
2024-11-12T02:30:00,220.23,220.35,219.12,219.7,11564.11821561
2024-11-12T02:45:00,219.69,222.13,219.29,222.03,10802.3358447
2024-11-12T03:00:00,222.06,222.2,220.86,221.53,7955.65283973
2024-11-12T03:15:00,221.54,224.34,221.54,223.79,17068.78006341
2024-11-12T03:30:00,223.79,224.31,222.66,222.76,7640.93005482
2024-11-12T03:45:00,222.76,225.0,222.36,224.99,22208.39031275
2024-11-12T04:00:00,225.0,225.37,219.4,219.5,35113.05647839
2024-11-12T04:15:00,219.49,220.88,218.52,219.83,15330.99409863
2024-11-12T04:30:00,219.82,220.64,218.36,218.36,12498.03164791
2024-11-12T04:45:00,218.38,218.54,216.0,216.0,15573.70812642
2024-11-12T05:00:00,216.0,217.66,212.57,216.45,46582.98522122
2024-11-12T05:15:00,216.46,217.5,213.65,215.52,18361.28491562
2024-11-12T05:30:00,215.52,216.42,210.29,210.39,23568.16383879
2024-11-12T05:45:00,210.4,214.49,208.75,213.29,44548.98310778
2024-11-12T06:00:00,213.28,214.73,212.16,212.74,17562.48507279
2024-11-12T06:15:00,212.73,215.97,212.28,214.95,14145.28049171
2024-11-12T06:30:00,214.96,215.84,213.77,213.92,11285.45168959
2024-11-12T06:45:00,213.93,214.64,211.0,211.42,25663.28584594
2024-11-12T07:00:00,211.28,214.12,210.73,212.45,17810.92019522
2024-11-12T07:15:00,212.47,213.04,209.53,209.83,21666.16199081
2024-11-12T07:30:00,209.83,210.35,208.14,208.34,20516.69942868
2024-11-12T07:45:00,208.34,209.93,207.34,209.28,24768.95163915
2024-11-12T08:00:00,209.06,209.6,205.8,208.84,39333.25322652
2024-11-12T08:15:00,208.83,210.43,206.93,209.3,22692.65005367
2024-11-12T08:30:00,209.31,210.31,206.6,207.73,24082.92789759
2024-11-12T08:45:00,207.73,210.0,205.0,209.75,37512.43793341
2024-11-12T09:00:00,209.67,211.04,208.54,209.05,23589.83341313
2024-11-12T09:15:00,209.04,209.82,207.67,209.27,17680.62617477
2024-11-12T09:30:00,209.2,211.35,207.01,210.75,18904.20243014
2024-11-12T09:45:00,210.69,213.59,210.11,213.52,29260.22536427
2024-11-12T10:00:00,213.49,213.74,211.75,213.53,24639.92479807
2024-11-12T10:15:00,213.5,213.82,211.0,211.37,17706.03881112
2024-11-12T10:30:00,211.39,213.09,210.44,210.84,11767.39579776
2024-11-12T10:45:00,210.89,212.04,210.16,210.73,12946.87503883
2024-11-12T11:00:00,210.74,211.36,207.37,207.53,32573.72574066
2024-11-12T11:15:00,207.53,209.09,206.76,209.0,19653.26839777
2024-11-12T11:30:00,209.0,212.31,208.68,212.24,31117.73877854
2024-11-12T11:45:00,212.24,212.87,211.46,211.84,22292.39373382
2024-11-12T12:00:00,211.85,212.38,211.28,212.07,13477.97176902
2024-11-12T12:15:00,212.06,212.4,210.34,210.95,17755.79512937
2024-11-12T12:30:00,210.96,212.99,210.72,211.61,17370.98029995
2024-11-12T12:45:00,211.6,211.84,209.58,209.85,16900.26554587
2024-11-12T13:00:00,209.86,211.29,209.84,211.28,11952.58563167
2024-11-12T13:15:00,211.28,213.8,211.16,213.63,17017.98751211
2024-11-12T13:30:00,213.56,214.65,213.14,213.67,15561.43685854
2024-11-12T13:45:00,213.74,213.99,213.06,213.6,12986.06361976
2024-11-12T14:00:00,213.6,214.99,213.24,214.81,13892.98739825
2024-11-12T14:15:00,214.82,215.08,213.83,214.79,19160.23373829
2024-11-12T14:30:00,214.75,215.73,214.13,214.37,12658.62906481
2024-11-12T14:45:00,214.37,214.85,213.35,213.46,16716.85019355
2024-11-12T15:00:00,213.51,213.64,212.57,212.57,17291.02829917
2024-11-12T15:15:00,212.56,213.33,211.93,212.96,10726.9499951
2024-11-12T15:30:00,212.94,214.09,212.42,213.52,8157.55939294
2024-11-12T15:45:00,213.52,213.76,212.74,213.21,10751.67860857
2024-11-12T16:00:00,213.15,213.87,211.04,211.22,14047.04290968
2024-11-12T16:15:00,211.21,212.13,210.28,212.07,25978.52708801
2024-11-12T16:30:00,212.07,213.17,211.81,212.39,10726.0270832
2024-11-12T16:45:00,212.39,213.56,212.03,213.09,14205.49524439
2024-11-12T17:00:00,213.13,213.61,212.0,212.81,6472.17540604
2024-11-12T17:15:00,212.76,213.76,212.68,213.24,13863.0800649
2024-11-12T17:30:00,213.26,215.52,213.26,215.4,12399.23503833
2024-11-12T17:45:00,215.4,215.65,214.67,215.24,9942.71867615
2024-11-12T18:00:00,215.21,215.23,213.46,214.44,8863.79996576
2024-11-12T18:15:00,214.45,214.54,212.14,213.44,7123.91106924
2024-11-12T18:30:00,213.4,213.93,212.13,212.43,8424.05008235
2024-11-12T18:45:00,212.42,212.92,211.55,211.87,11805.80231829
2024-11-12T19:00:00,211.88,213.14,210.64,210.86,12771.60076289
2024-11-12T19:15:00,210.86,212.48,210.54,212.26,13507.53029259
2024-11-12T19:30:00,212.27,213.32,211.34,213.26,9794.12492572
2024-11-12T19:45:00,213.27,213.5,210.45,210.8,13125.05187485
2024-11-12T20:00:00,210.79,212.2,209.76,211.88,9935.15169014
2024-11-12T20:15:00,211.85,212.16,208.48,209.49,14103.1341996
2024-11-12T20:30:00,209.5,210.24,208.26,209.79,12182.67173291
2024-11-12T20:45:00,209.77,211.25,209.58,210.69,10918.57727865
2024-11-12T21:00:00,210.67,211.0,209.84,210.0,7471.7082144
2024-11-12T21:15:00,209.99,210.1,205.55,206.92,30290.30564076
2024-11-12T21:30:00,206.91,206.91,204.66,206.31,24367.24473277
2024-11-12T21:45:00,206.33,207.85,205.3,207.67,14903.96351231
2024-11-12T22:00:00,207.62,208.43,206.85,207.85,9063.4620983
2024-11-12T22:00:00,207.62,208.43,206.85,207.85,9063.4620983
2024-11-12T22:15:00,207.81,208.19,205.24,205.34,10664.79792044
2024-11-12T22:30:00,205.31,206.63,204.25,204.52,11627.40622964
2024-11-12T22:45:00,204.55,205.81,203.46,203.5,19910.13914723
2024-11-12T23:00:00,203.49,205.38,203.22,205.37,20166.77461524
2024-11-12T23:15:00,205.37,205.96,203.21,203.21,9704.25889804
2024-11-12T23:30:00,203.21,204.25,201.76,203.18,20461.45776338
2024-11-12T23:45:00,203.2,205.97,201.0,205.66,18357.709947
