timestamp,open,high,low,close,volume
2022-05-06T00:00:00,82.73,82.75,81.61,81.64,84874.698
2022-05-06T00:15:00,81.65,82.11,81.29,81.37,105337.007
2022-05-06T00:30:00,81.37,81.81,81.28,81.72,32551.018
2022-05-06T00:45:00,81.75,82.37,81.68,82.37,10333.387
2022-05-06T01:00:00,82.36,82.75,82.2,82.73,10517.668
2022-05-06T01:15:00,82.71,82.93,82.6,82.79,5389.745
2022-05-06T01:30:00,82.77,83.39,82.55,83.27,12579.743
2022-05-06T01:45:00,83.28,83.29,82.89,83.15,6539.23
2022-05-06T02:00:00,83.14,83.43,83.0,83.05,3991.721
2022-05-06T02:00:00,83.14,83.43,83.0,83.05,3991.721
2022-05-06T02:15:00,83.01,83.32,82.83,83.07,6101.189
2022-05-06T02:30:00,83.06,83.22,82.92,83.06,4791.806
2022-05-06T02:45:00,83.07,83.11,82.63,82.71,5335.514
2022-05-06T03:00:00,82.72,83.08,82.44,83.07,6941.458
2022-05-06T03:15:00,83.08,83.25,82.8,82.88,5345.326
2022-05-06T03:30:00,82.87,82.88,81.0,81.25,23537.854
2022-05-06T03:45:00,81.22,82.94,81.0,82.38,22538.75
2022-05-06T04:00:00,82.36,82.97,81.95,82.19,18778.055
2022-05-06T04:15:00,82.19,82.77,82.02,82.57,13838.977
2022-05-06T04:30:00,82.55,83.02,82.28,82.35,10975.838
2022-05-06T04:45:00,82.34,82.74,82.17,82.46,9515.672
2022-05-06T05:00:00,82.46,82.71,82.3,82.47,8819.049
2022-05-06T05:15:00,82.46,82.94,82.33,82.81,6962.203
2022-05-06T05:30:00,82.76,83.59,82.75,83.21,11131.386
2022-05-06T05:45:00,83.19,83.43,83.12,83.35,5444.476
2022-05-06T06:00:00,83.34,83.46,82.91,83.05,6282.343
2022-05-06T06:15:00,83.07,83.14,82.8,82.93,5288.277
2022-05-06T06:30:00,82.91,83.01,82.2,82.28,18363.842
2022-05-06T06:45:00,82.27,82.5,81.4,81.89,26410.503
2022-05-06T07:00:00,81.83,82.53,81.19,81.45,17906.123
2022-05-06T07:15:00,81.43,81.75,80.51,80.9,28119.982
2022-05-06T07:30:00,80.86,81.47,80.37,80.8,26860.223
2022-05-06T07:45:00,80.79,81.39,80.72,81.22,15168.451
2022-05-06T08:00:00,81.22,82.14,81.12,81.16,16081.56
2022-05-06T08:15:00,81.15,82.03,80.75,81.73,17480.259
2022-05-06T08:30:00,81.76,83.01,81.76,81.88,27618.449
2022-05-06T08:45:00,81.9,81.98,81.12,81.46,19561.896
2022-05-06T09:00:00,81.45,82.02,81.12,81.82,15553.475
2022-05-06T09:15:00,81.81,81.95,81.2,81.89,10771.869
2022-05-06T09:30:00,81.88,82.06,80.0,80.65,64755.821
2022-05-06T09:45:00,80.67,81.07,80.11,80.98,51134.217
2022-05-06T10:00:00,80.97,81.87,80.68,81.51,46027.714
2022-05-06T10:15:00,81.53,82.19,81.28,81.28,45607.419
2022-05-06T10:30:00,81.3,81.91,81.03,81.75,32885.157
2022-05-06T10:45:00,81.71,82.51,81.65,82.24,40326.376
2022-05-06T11:00:00,82.2,82.49,81.7,82.18,22623.291
2022-05-06T11:15:00,82.14,83.19,82.08,82.74,38626.149
2022-05-06T11:30:00,82.74,82.86,81.92,82.18,21972.513
2022-05-06T11:45:00,82.17,82.34,81.43,81.76,19876.893
2022-05-06T12:00:00,81.75,82.22,81.1,81.28,22261.591
2022-05-06T12:15:00,81.25,81.99,81.08,81.79,25370.269
2022-05-06T12:30:00,81.75,82.22,81.55,81.92,23543.664
2022-05-06T12:45:00,81.94,82.46,81.52,82.39,21100.389
2022-05-06T13:00:00,82.4,82.45,81.92,82.01,12552.564
2022-05-06T13:15:00,82.02,82.36,81.72,82.03,14190.423
2022-05-06T13:30:00,82.04,82.27,81.5,81.64,28876.35
2022-05-06T13:45:00,81.64,81.91,81.45,81.56,19011.509
2022-05-06T14:00:00,81.53,81.63,81.26,81.48,17296.479
2022-05-06T14:15:00,81.49,81.73,81.15,81.26,17763.749
2022-05-06T14:30:00,81.24,81.64,80.96,81.4,11757.423
2022-05-06T14:45:00,81.38,81.77,81.33,81.47,20093.026
2022-05-06T15:00:00,81.44,81.78,81.23,81.53,13188.985
2022-05-06T15:15:00,81.51,81.66,81.11,81.59,12691.645
2022-05-06T15:30:00,81.58,82.22,81.55,81.95,17809.578
2022-05-06T15:45:00,82.01,82.31,81.71,81.94,14083.095
2022-05-06T16:00:00,81.95,82.07,81.62,81.82,9222.254
2022-05-06T16:15:00,81.82,81.89,81.54,81.69,5249.215
2022-05-06T16:30:00,81.7,81.85,81.3,81.77,5454.126
