timestamp,open,high,low,close,volume,source,resolution,market,raw_data
2024-09-05T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1725494400000.0, 'fillOpen': 133.65, 'fillClose': 133.5719, 'fillHigh': 133.65, 'fillLow': 133.5424, 'oracleOpen': 133.648749, 'oracleClose': 133.532806, 'oracleHigh': 133.648749, 'oracleLow': 133.532806, 'quoteVolume': 11246.710751, 'baseVolume': 84.2, 'resolution': 1.0}"
2024-09-05T00:01:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1725494460000.0, 'fillOpen': 133.5719, 'fillClose': 133.9309, 'fillHigh': 133.9309, 'fillLow': 133.5719, 'oracleOpen': 133.532806, 'oracleClose': 133.644967, 'oracleHigh': 133.644967, 'oracleLow': 133.532806, 'quoteVolume': 495.32113, 'baseVolume': 3.7, 'resolution': 1.0}"
2024-09-05T00:02:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1725494520000.0, 'fillOpen': 133.9309, 'fillClose': 133.6791, 'fillHigh': 133.9309, 'fillLow': 133.6119, 'oracleOpen': 133.644967, 'oracleClose': 133.628905, 'oracleHigh': 133.720973, 'oracleLow': 133.539491, 'quoteVolume': 2553.22474, 'baseVolume': 19.1, 'resolution': 1.0}"
2024-09-05T00:03:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1725494580000.0, 'fillOpen': 133.6791, 'fillClose': 133.7719, 'fillHigh': 133.7719, 'fillLow': 133.556629, 'oracleOpen': 133.628905, 'oracleClose': 133.506675, 'oracleHigh': 133.628905, 'oracleLow': 133.506675, 'quoteVolume': 2900.969439, 'baseVolume': 21.7, 'resolution': 1.0}"
2024-09-05T00:04:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1725494640000.0, 'fillOpen': 133.7719, 'fillClose': 133.5226, 'fillHigh': 133.7719, 'fillLow': 133.3885, 'oracleOpen': 133.506675, 'oracleClose': 133.472457, 'oracleHigh': 133.506675, 'oracleLow': 133.472457, 'quoteVolume': 3481.58575, 'baseVolume': 26.1, 'resolution': 1.0}"
2024-09-05T00:05:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1725494700000.0, 'fillOpen': 133.5226, 'fillClose': 133.4101, 'fillHigh': 133.5226, 'fillLow': 133.4006, 'oracleOpen': 133.472457, 'oracleClose': 133.440135, 'oracleHigh': 133.472457, 'oracleLow': 133.440135, 'quoteVolume': 3229.0182, 'baseVolume': 24.2, 'resolution': 1.0}"
2024-09-05T00:06:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1725494760000.0, 'fillOpen': 133.4101, 'fillClose': 133.4583, 'fillHigh': 133.4583, 'fillLow': 133.4101, 'oracleOpen': 133.440135, 'oracleClose': 133.410995, 'oracleHigh': 133.440135, 'oracleLow': 133.410995, 'quoteVolume': 133.4583, 'baseVolume': 1.0, 'resolution': 1.0}"
2024-09-05T00:07:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1725494820000.0, 'fillOpen': 133.4583, 'fillClose': 133.436165, 'fillHigh': 133.4583, 'fillLow': 133.4, 'oracleOpen': 133.410995, 'oracleClose': 133.386257, 'oracleHigh': 133.410995, 'oracleLow': 133.386257, 'quoteVolume': 1654.196165, 'baseVolume': 12.4, 'resolution': 1.0}"
2024-09-05T00:08:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1725494880000.0, 'fillOpen': 133.436165, 'fillClose': 133.561007, 'fillHigh': 133.561007, 'fillLow': 133.3584, 'oracleOpen': 133.386257, 'oracleClose': 133.51105, 'oracleHigh': 133.51105, 'oracleLow': 133.302308, 'quoteVolume': 2534.822507, 'baseVolume': 19.0, 'resolution': 1.0}"
2024-09-05T00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1725495000000.0, 'fillOpen': 133.561007, 'fillClose': 133.7175, 'fillHigh': 133.7329, 'fillLow': 133.561007, 'oracleOpen': 133.51105, 'oracleClose': 133.706374, 'oracleHigh': 133.706374, 'oracleLow': 133.51105, 'quoteVolume': 1337.23198, 'baseVolume': 10.0, 'resolution': 1.0}"
