timestamp,open,high,low,close,volume,source,resolution,market,raw_data
2024-06-21T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1718928000000.0, 'fillOpen': 133.5471, 'fillClose': 133.5025, 'fillHigh': 133.5471, 'fillLow': 133.5025, 'oracleOpen': 133.5314, 'oracleClose': 133.486449, 'oracleHigh': 133.5314, 'oracleLow': 133.486449, 'quoteVolume': 1001.26875, 'baseVolume': 7.5, 'resolution': 1.0}"
2024-06-21T00:01:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1718928060000.0, 'fillOpen': 133.5025, 'fillClose': 133.594926, 'fillHigh': 133.594926, 'fillLow': 133.5025, 'oracleOpen': 133.486449, 'oracleClose': 133.540936, 'oracleHigh': 133.540936, 'oracleLow': 133.486449, 'quoteVolume': 1001.961945, 'baseVolume': 7.5, 'resolution': 1.0}"
2024-06-21T00:05:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1718928300000.0, 'fillOpen': 133.594926, 'fillClose': 133.692, 'fillHigh': 133.692, 'fillLow': 133.594926, 'oracleOpen': 133.540936, 'oracleClose': 133.713429, 'oracleHigh': 133.713429, 'oracleLow': 133.540936, 'quoteVolume': 93.5844, 'baseVolume': 0.7, 'resolution': 1.0}"
2024-06-21T00:06:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1718928360000.0, 'fillOpen': 133.692, 'fillClose': 133.4199, 'fillHigh': 133.692, 'fillLow': 133.4199, 'oracleOpen': 133.713429, 'oracleClose': 133.46336, 'oracleHigh': 133.713429, 'oracleLow': 133.46336, 'quoteVolume': 167803.34609, 'baseVolume': 1256.8, 'resolution': 1.0}"
2024-06-21T00:07:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1718928420000.0, 'fillOpen': 133.4199, 'fillClose': 133.459, 'fillHigh': 133.459, 'fillLow': 133.3217, 'oracleOpen': 133.46336, 'oracleClose': 133.434886, 'oracleHigh': 133.46336, 'oracleLow': 133.333737, 'quoteVolume': 96058.06903, 'baseVolume': 719.9, 'resolution': 1.0}"
2024-06-21T00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1718928540000.0, 'fillOpen': 133.459, 'fillClose': 133.0, 'fillHigh': 133.459, 'fillLow': 133.0, 'oracleOpen': 133.434886, 'oracleClose': 133.12401, 'oracleHigh': 133.434886, 'oracleLow': 133.095, 'quoteVolume': 28629.11192, 'baseVolume': 215.0, 'resolution': 1.0}"
2024-06-21T00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1718928600000.0, 'fillOpen': 133.0, 'fillClose': 132.8206, 'fillHigh': 133.0109, 'fillLow': 132.7093, 'oracleOpen': 133.12401, 'oracleClose': 132.994414, 'oracleHigh': 133.12401, 'oracleLow': 132.942114, 'quoteVolume': 33755.668978, 'baseVolume': 254.1, 'resolution': 1.0}"
2024-06-21T00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1718928660000.0, 'fillOpen': 132.8206, 'fillClose': 132.9044, 'fillHigh': 132.9044, 'fillLow': 132.8206, 'oracleOpen': 132.994414, 'oracleClose': 132.921419, 'oracleHigh': 132.994414, 'oracleLow': 132.921419, 'quoteVolume': 996.783, 'baseVolume': 7.5, 'resolution': 1.0}"
2024-06-21T00:12:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1718928720000.0, 'fillOpen': 132.9044, 'fillClose': 132.918, 'fillHigh': 132.918, 'fillLow': 132.9044, 'oracleOpen': 132.921419, 'oracleClose': 132.920344, 'oracleHigh': 132.921419, 'oracleLow': 132.91887, 'quoteVolume': 1036.7604, 'baseVolume': 7.8, 'resolution': 1.0}"
2024-06-21T00:13:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1718928780000.0, 'fillOpen': 132.918, 'fillClose': 132.727, 'fillHigh': 132.918, 'fillLow': 132.727, 'oracleOpen': 132.920344, 'oracleClose': 132.794624, 'oracleHigh': 132.934727, 'oracleLow': 132.794624, 'quoteVolume': 4222.2974, 'baseVolume': 31.8, 'resolution': 1.0}"
