timestamp,open,high,low,close,volume,source,resolution,market,raw_data
2024-12-22T00:01:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1734825660000.0, 'fillOpen': 181.14, 'fillClose': 180.9128, 'fillHigh': 181.2783, 'fillLow': 180.9114, 'oracleOpen': 181.111316, 'oracleClose': 180.969545, 'oracleHigh': 181.462562, 'oracleLow': 180.969545, 'quoteVolume': 241864.549308, 'baseVolume': 1335.32, 'resolution': 1.0}"
2024-12-22T00:02:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1734825720000.0, 'fillOpen': 180.9128, 'fillClose': 180.2961, 'fillHigh': 180.9128, 'fillLow': 180.2961, 'oracleOpen': 180.969545, 'oracleClose': 180.37503, 'oracleHigh': 180.976122, 'oracleLow': 180.37503, 'quoteVolume': 25485.837875, 'baseVolume': 141.15, 'resolution': 1.0}"
2024-12-22T00:03:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1734825780000.0, 'fillOpen': 180.2961, 'fillClose': 180.1, 'fillHigh': 180.2961, 'fillLow': 180.018978, 'oracleOpen': 180.37503, 'oracleClose': 180.002609, 'oracleHigh': 180.37503, 'oracleLow': 180.002609, 'quoteVolume': 93303.91933, 'baseVolume': 518.07, 'resolution': 1.0}"
2024-12-22T00:04:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1734825840000.0, 'fillOpen': 180.1, 'fillClose': 180.0728, 'fillHigh': 180.1369, 'fillLow': 179.8318, 'oracleOpen': 180.002609, 'oracleClose': 180.1844, 'oracleHigh': 180.1844, 'oracleLow': 179.909996, 'quoteVolume': 221516.639011, 'baseVolume': 1231.1, 'resolution': 1.0}"
2024-12-22T00:05:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1734825900000.0, 'fillOpen': 180.0728, 'fillClose': 180.4284, 'fillHigh': 180.631, 'fillLow': 180.0728, 'oracleOpen': 180.1844, 'oracleClose': 180.469944, 'oracleHigh': 180.55135, 'oracleLow': 180.1844, 'quoteVolume': 47302.573929, 'baseVolume': 262.31, 'resolution': 1.0}"
2024-12-22T00:06:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1734825960000.0, 'fillOpen': 180.4284, 'fillClose': 180.6321, 'fillHigh': 180.6321, 'fillLow': 180.4034, 'oracleOpen': 180.469944, 'oracleClose': 180.71503, 'oracleHigh': 180.71503, 'oracleLow': 180.437036, 'quoteVolume': 21131.032086, 'baseVolume': 117.11, 'resolution': 1.0}"
2024-12-22T00:07:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1734826020000.0, 'fillOpen': 180.6321, 'fillClose': 181.2423, 'fillHigh': 181.2423, 'fillLow': 180.5633, 'oracleOpen': 180.71503, 'oracleClose': 181.161238, 'oracleHigh': 181.161238, 'oracleLow': 180.608, 'quoteVolume': 4585.409137, 'baseVolume': 25.35, 'resolution': 1.0}"
2024-12-22T00:08:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1734826080000.0, 'fillOpen': 181.2423, 'fillClose': 180.993, 'fillHigh': 181.2423, 'fillLow': 180.993, 'oracleOpen': 181.161238, 'oracleClose': 181.323417, 'oracleHigh': 181.323417, 'oracleLow': 181.161238, 'quoteVolume': 65544.99591, 'baseVolume': 362.05, 'resolution': 1.0}"
2024-12-22T00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1734826140000.0, 'fillOpen': 180.993, 'fillClose': 181.0941, 'fillHigh': 181.0941, 'fillLow': 180.993, 'oracleOpen': 181.323417, 'oracleClose': 181.129128, 'oracleHigh': 181.323417, 'oracleLow': 180.982743, 'quoteVolume': 2520.459579, 'baseVolume': 13.92, 'resolution': 1.0}"
2024-12-22T00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,drift,1,SOL-PERP,"{'start': 1734826200000.0, 'fillOpen': 181.0941, 'fillClose': 181.2928, 'fillHigh': 181.2928, 'fillLow': 181.0941, 'oracleOpen': 181.129128, 'oracleClose': 181.154422, 'oracleHigh': 181.154422, 'oracleLow': 181.129128, 'quoteVolume': 30745.087375, 'baseVolume': 169.61, 'resolution': 1.0}"
