timestamp,open,high,low,close,volume
2022-11-12T01:52:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T01:53:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T01:54:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T01:55:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T01:56:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T01:57:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T01:58:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T01:59:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:01:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:02:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:03:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:04:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:05:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:06:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:07:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:08:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:11:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:12:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:13:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:14:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:16:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:17:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:18:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:19:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:21:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:22:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:23:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:24:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:26:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:27:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:28:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:29:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:31:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:33:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:34:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:35:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:36:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:37:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:38:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:39:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:41:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:42:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:43:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:44:00+00:00,0.0,0.0,0.0,0.0,0.0
2022-11-12T02:45:00+00:00,0.0,0.0,0.0,0.0,0.0
